4.402133052, 3.725092749, 1
-4.039365431, -2.872124345, 1
1.877217744, -4.629141918, 1
3.797444809, 3.744520159, 1
3.475208069, 1.289684411, 1
5.346479846, -0.984911393, 1
-3.139526429, -3.618277121, 1
5.391846689, 0.250675837, 1
-0.125159097, -4.275318216, 1
0.639400875, -4.77802648, 1
-2.602832116, 1.370417528, 0
-1.531237402, 1.429190423, 0
-1.010409933, 1.370485192, 0
-2.582575953, 2.827881187, 0
-7.347085616, 1.779781327, 0
-4.252064788, -0.038007442, 0
-7.033186154, -9.923745036, 0
-7.666053379, 1.512420332, 0
-1.372527136, -1.088472364, 0
-8.039414471, -7.285890812, 0
-6.118594066, -8.167307984, 0
-6.00733542, 0.751920097, 0
-1.27682046, -0.13271996, 0
-3.218575217, 0.675031629, 0
-5.470382704, 1.036991452, 0
-10.16598079, -1.498581593, 0
-1.974773631, 1.265094123, 0
-5.96601106, -2.496856117, 0
-7.785750531, -5.19274352, 0
-2.553341542, 1.332269357, 0
-0.035748849, -1.32396415, 0
-4.720717555, 0.217389657, 0
-2.240511557, 0.567627257, 0
-5.151837897, 0.248391856, 0
-6.60559199, -0.465558313, 0
-0.895067608, 0.478648204, 0
-2.69605345, 0.89572035, 0
-5.472110562, 0.380127592, 0
-3.929956242, 1.252271883, 0
-6.169179229, -7.303246971, 0
1.797780674, -1.589436829, 0
-7.009924751, -7.51199789, 0
-5.922214818, -5.461722447, 0
-8.270605091, -4.642985602, 0
-0.853448569, -0.664393802, 0
-4.485535808, 1.842996561, 0
-4.286512498, 0.841805557, 0
-7.915613354, -2.646494531, 0
-1.049179316, 1.670783983, 0
-9.27342417, -5.770834077, 0
-0.61822501, 0.907011307, 0
-9.764378229, -1.389041961, 0
-7.696736374, -0.087037997, 0
-8.691742655, -3.531109516, 0
-8.695444032, -3.889693271, 0
-7.297285209, -8.573930691, 0
-6.797957945, -9.350776733, 0
-4.309461901, 0.871664461, 0
-6.935923908, -3.011831272, 0
-1.484899799, 1.170177843, 0
2.411774099, -0.884021744, 0
-9.398417211, -5.188167435, 0
-6.75929835, -0.070775802, 0
-7.256328477, -1.585643233, 0
-6.619223664, -8.110575849, 0
-7.846118984, -2.835751533, 0
-9.680242278, -1.926051663, 0
-6.559104691, -0.190260744, 0
-6.782691854, -8.918418349, 0
-6.841162156, -2.188438488, 0
-9.446776088, -7.052033454, 0
-6.390351401, 0.609934284, 0
-7.754994282, 1.397782574, 0
-8.880329656, -5.899374028, 0
-0.585818738, 0.428420553, 0
-0.302328512, 0.253701867, 0
-0.423026818, 1.568535824, 0
-5.197363122, 1.201469032, 0
-8.472249394, -5.575045677, 0
-2.000461212, -1.041171076, 0
-6.811819255, -2.202203755, 0
-4.760647945, 0.013064622, 0
-6.271578761, -8.915581025, 0
-6.552282045, -8.729293055, 0
-0.238949335, -2.654026613, 0
-8.420009183, -4.202378642, 0
-2.544044352, -0.380903343, 0
-5.977111511, 0.789698882, 0
-6.154136152, -0.150420272, 0
-7.253837763, -7.828665413, 0
-6.717457108, 0.818075545, 0
-7.716267492, -8.6100789, 0
-2.868085116, -0.232757723, 0
-7.882870903, -3.81539254, 0
-8.786272889, -2.130162802, 0
-6.886503616, 0.941029988, 0
-8.566158208, -4.143008561, 0
-8.416077829, -4.721990766, 0
