4.95955705829, 3.36643118392, 0
2.46611347885, 4.1088948397, 0
3.70623312432, 3.4489462796, 0
5.53649360979, 4.49816814883, 0
5.94687760608, 10.0497824919, 0
5.45798870453, 5.83289259159, 0
4.84045032776, 5.897882389, 0
1.71850181382, 2.10018032419, 0
3.51071827289, 4.93667056019, 0
2.66250184155, 6.52651502831, 0
4.31770061805, 4.50586939756, 0
4.39859612751, 5.48875764834, 0
2.4540205564, 0.0273749817363, 0
4.5791172801, 3.93124860085, 0
5.4963640099, 6.25371166902, 0
2.75222462081, 5.50396250701, 0
5.52893613817, 6.64632187339, 0
1.28615332025, 2.33545368492, 0
3.19688054129, 2.65514921852, 0
3.13038416413, 4.85487381669, 0
4.10338763587, 6.80231853233, 0
4.07797092879, 4.76650187586, 0
4.63027722982, 5.37424656691, 0
2.8262071776, 2.51547337302, 0
5.92302809601, 5.7896990041, 0
3.97861448249, 4.01532734022, 0
1.80091480019, 4.87059162321, 0
4.97978181225, 5.74594421737, 0
3.40258183906, 6.6358795739, 0
5.46373028887, 5.59507546725, 0
2.44882980352, 2.84796687885, 0
3.2358923619, 4.97518894412, 0
4.46543378605, 6.65619283754, 0
5.20172310123, 3.47634962917, 0
4.21098820596, 5.45802071422, 0
2.88839835023, 4.5246664323, 0
5.47778927684, 3.7276345333, 0
3.20426592587, 5.24450788083, 0
2.07399157979, 3.24381958458, 0
1.79131679862, 7.33986190982, 0
2.99176182067, 2.69338172676, 0
3.16048663094, 1.69065891824, 0
6.09026842887, 8.28950405764, 0
3.39958062442, 3.35818486599, 0
3.69972931332, 7.02508106757, 0
5.84628758434, 5.67618399306, 0
2.60749125472, 1.89151356083, 0
3.94071459166, 3.61936448992, 0
3.71673965781, 6.08953209107, 0
5.77367163915, 6.21693866656, 0
5.59988659478, 6.04670494789, 0
3.49711463243, 6.54250149182, 0
0.709325750538, 3.72610172067, 0
4.95282200748, 5.77803984499, 0
3.14021993031, 7.86644366873, 0
7.32990000254, 6.43187441862, 0
3.91020669054, 8.19227536769, 0
4.02409841183, 6.03578278663, 0
5.03633584818, 7.59041105866, 0
5.92871360593, 6.46383277444, 0
1.96061192622, 4.94944880059, 0
5.90562667101, 5.45597592391, 0
2.91896947327, 3.03287604557, 0
2.94910890903, 5.46346286716, 0
2.22519139081, 4.94005829945, 0
1.27171044333, 4.31070293876, 0
2.90594024628, 4.81639748483, 0
4.77387003504, 3.32369434817, 0
4.16935739846, 4.73301515325, 0
4.22985010203, 7.08081654636, 0
7.26953949357, 5.44596302484, 0
3.72521395758, 3.92523751533, 0
4.70408318309, 8.05846243781, 0
7.72267967214, 4.57102684952, 0
1.51639549151, 4.83171790045, 0
5.98926340834, 0.0268811666085, 0
1.31089807799, 4.25067460386, 0
3.59864738766, 5.81573017225, 0
3.51233793771, 4.81468148842, 0
3.15854828045, 3.96727465294, 0
7.25433985693, 8.16741905313, 0
7.02788081945, 3.34598949672, 0
2.50481548726, 4.47647315709, 0
5.13042881235, 4.35756816808, 0
3.74235330673, 5.88588511142, 0
5.14209524901, 5.44231474136, 0
6.01038034959, 7.2078898419, 0
5.17183104888, 5.05334190951, 0
3.60929464928, 5.29433080652, 0
1.9778565462, 6.7750121863, 0
2.42677871075, 3.54623998498, 0
2.41714393425, 4.51004016183, 0
4.55633616302, 5.8804816513, 0
3.96166672555, 4.67989540324, 0
5.68515076072, 4.05988794425, 0
4.40887405036, 4.34760833373, 0
4.179931875, 3.42712326665, 0
2.04838337558, 4.14427787542, 0
7.76048756286, 6.7229978407, 0
5.28412852685, 4.32600660736, 0
4.49507815544, 4.59336848762, 0
3.93247070832, 3.74584978365, 0
5.77440649453, 6.39487417576, 0
4.55452595807, 5.06305913812, 0
6.65153294305, 5.79110171887, 0
2.75164514619, 5.55041854954, 0
1.52232272259, 3.25794479723, 0
5.73970939224, 8.30096539673, 0
6.6298287036, 5.74329295227, 0
2.1996951396, 5.54253568161, 0
3.85811502303, 2.5310724395, 0
1.78492460804, 0.223863777649, 0
2.33617181942, 7.02075419996, 0
4.53637514897, 5.49832190059, 0
2.30736916121, 3.78528554365, 0
3.85590156797, 0.510639355538, 0
3.46530592401, 5.09941758266, 0
2.81516190181, 2.6096030187, 0
6.03054406809, 7.1715283176, 0
1.87946597308, 2.91708280338, 0
3.53790891011, 3.00525145196, 0
3.39113579463, 4.60603618741, 0
4.208039616, 6.536235134, 0
3.17705792253, 2.08737176555, 0
4.6318577242, 6.58591788939, 0
7.0449387084, 7.68668392405, 0
4.31198304559, 4.76485445497, 0
4.31774056262, 3.53176686888, 0
5.77183057977, 5.61460072349, 0
3.01653213909, 3.35298063795, 0
2.71979799234, 5.95273611588, 0
2.70866850799, 7.70719010235, 0
4.74632208375, 4.9439532455, 0
5.1829915089, 7.16355492459, 0
4.69085763938, 4.90249456596, 0
6.3469335178, 7.19248110977, 0
5.50463668683, 6.73010167637, 0
6.3923404436, 5.82459195752, 0
5.03670674062, 5.99797853767, 0
3.11182946905, 4.95734373598, 0
1.24296872488, 2.4673108939, 0
2.1997796862, 5.83826944309, 0
3.56488387227, 3.79383871845, 0
4.08142692538, 5.39706181969, 0
5.83537565609, 5.20487424407, 0
2.45052691193, 5.09725778795, 0
8.11565335408, 4.12610983524, 0
4.06921076992, 3.07054329514, 0
3.74507950166, 5.90152294851, 0
6.41802446982, 5.85863096196, 0
5.77984276937, 4.93515632086, 1
5.47520285247, 4.36049800563, 1
6.09272807941, 4.86081067783, 1
5.91648946096, 5.35736976535, 1
5.61327285807, 5.28863891155, 1
6.18112784035, 5.20594391233, 1
6.70596703293, 4.47979512327, 1
6.34357431458, 5.25608197597, 1
5.49244000153, 4.4933143772, 1
6.05258932187, 5.27498216457, 1
5.96330255873, 5.64382549001, 1
6.27099496485, 4.82359411816, 1
5.21451252631, 4.86343247379, 1
5.44441831134, 5.04513506739, 1
6.44004945435, 5.68957123862, 1
